"deployment","image_name","distance","radius","angle","n_poles","pole_in_zone"
"H4R1_04","IMG_0170.JPG",12,10.9748371307957,0.343769086242976,10,TRUE
"H4R1_04","IMG_0005.JPG",1.5,1.38711306999553,0.045977955879456,10,TRUE
"H4R1_04","IMG_0009.JPG",1.5,1.34468453830369,-0.27370578806524,10,TRUE
"H4R1_04","IMG_0036.JPG",4.5,4.47600707357337,0.331330031440938,10,TRUE
"H4R1_04","IMG_0050.JPG",4.5,4.04684276016496,-0.288445454832586,10,TRUE
"H4R1_04","IMG_0054.JPG",6,5.23800281348503,-0.289755376046611,10,TRUE
"H4R1_04","IMG_0076.JPG",6,6.26477535637059,0.333174069217991,10,TRUE
"H4R1_04","IMG_0100.JPG",7.5,6.21758970782913,-0.29413369716676,10,TRUE
"H4R1_04","IMG_0102.JPG",9,7.99791011237137,-0.295386325968286,10,TRUE
"H4R1_04","IMG_0140.JPG",10.5,10.8031791460836,0.335405046720105,10,TRUE
"H4R1_04","IMG_0170.JPG",12,11.1617822976872,0.347169534481191,10,TRUE
"H4R1_04","IMG_0005.JPG",1.5,1.37449547215003,0.0457032741723074,10,TRUE
"H4R1_04","IMG_0025.JPG",3,2.57540500928151,0.337862717384925,10,TRUE
"H4R1_04","IMG_0050.JPG",4.5,4.27991994563848,-0.286722222721954,10,TRUE
"H4R1_04","IMG_0054.JPG",6,5.67257783060943,-0.288024318198875,10,TRUE
"H4R1_04","IMG_0068.JPG",6,6.58069790624344,0.0193128797159431,10,TRUE
"H4R1_04","IMG_0076.JPG",6,6.09547765388767,0.331183619221685,10,TRUE
"H4R1_04","IMG_0102.JPG",9,9.18212645054213,-0.29362162767465,10,TRUE
"H4R1_04","IMG_0143.JPG",10.5,12.2698694223717,0.0171546070075508,10,TRUE
"H4R1_04","IMG_0170.JPG",12,10.7455068149213,0.345095472714477,10,TRUE
"H4R1_04","IMG_0173.JPG",13.5,12.9400296949125,0.352032225377217,10,FALSE
"H4R1_04","IMG_0009.JPG",1.5,1.30022410811402,-0.273846187910191,10,TRUE
"H4R1_04","IMG_0025.JPG",3,2.58052231121966,0.340067660825367,10,TRUE
"H4R1_04","IMG_0050.JPG",4.5,3.93056275382497,-0.288593415522134,10,TRUE
"H4R1_04","IMG_0054.JPG",6,5.09761735803949,-0.289904008672024,10,TRUE
"H4R1_04","IMG_0076.JPG",6,6.25421633410414,0.333344973852456,10,TRUE
"H4R1_04","IMG_0100.JPG",7.5,6.06003285892433,-0.294284575691359,10,TRUE
"H4R1_04","IMG_0102.JPG",9,7.81805463044862,-0.295537847040091,10,TRUE
"H4R1_04","IMG_0114.JPG",9,8.95947516922882,0.0163549283060387,10,TRUE
"H4R1_04","IMG_0126.JPG",9,9.06777493397427,0.34241708932434,10,TRUE
"H4R1_04","IMG_0173.JPG",13.5,14.1044280987883,0.354329641180232,10,FALSE
"H5R0_01","IMG_0031.JPG",1.5,1.34930641497489,0.313132630951773,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.52695870426189,0.0301200561186194,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,4.86469328895183,0.0235498765992436,11,TRUE
"H5R0_01","IMG_0114.JPG",6,6.88309895331972,0.0222285708503165,11,TRUE
"H5R0_01","IMG_0121.JPG",6,6.16011507082734,0.348740514886945,11,TRUE
"H5R0_01","IMG_0153.JPG",9,9.90917924449312,-0.332230696039463,11,TRUE
"H5R0_01","IMG_0167.JPG",9,9.22209742810884,0.0102270400833253,11,TRUE
"H5R0_01","IMG_0174.JPG",10,10.3890269362452,0.343233949944159,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,15.5320864123886,0.346628208319847,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,10.4748098822057,0.00226559056123134,11,TRUE
"H5R0_01","IMG_0212.JPG",12,11.4150930616477,0.00403924076016578,11,TRUE
"H5R0_01","IMG_0031.JPG",1.5,1.48453527075992,0.321088902413279,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.40729166895083,0.349741108790043,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,5.30386214866591,0.0241482467229162,11,TRUE
"H5R0_01","IMG_0106.JPG",6,8.09133361866945,-0.323612929487268,11,TRUE
"H5R0_01","IMG_0114.JPG",6,7.37084377454268,0.0227933684038288,11,TRUE
"H5R0_01","IMG_0121.JPG",6,5.93084551244202,0.35760153393064,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,10.3344247072823,-0.336978357194131,11,TRUE
"H5R0_01","IMG_0153.JPG",9,12.9429408853437,-0.340672223188839,11,TRUE
"H5R0_01","IMG_0167.JPG",9,9.7340480379659,0.0104868951706195,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,10.9969507908663,0.00232315611570898,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,12.886679735042,-0.341667329937973,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.72748714796703,0.0528060170300192,11,TRUE
"H5R0_01","IMG_0038.JPG",1.5,1.6988550375317,-0.268058595333922,11,TRUE
"H5R0_01","IMG_0051_2.JPG",3,3.22705425983607,-0.322219524681624,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.81271524341442,0.0305326132472088,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.41336606246046,0.345746596659498,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,5.15471683728792,0.0238724413856489,11,TRUE
"H5R0_01","IMG_0114.JPG",6,7.0748925286189,0.0225330375925609,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,9.19124127262711,-0.333129612789449,11,TRUE
"H5R0_01","IMG_0153.JPG",9,11.1814572717136,-0.336781289884558,11,TRUE
"H5R0_01","IMG_0174.JPG",10,9.04899797199825,0.347935256351614,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,11.1374657950226,-0.337765031181131,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.51026165811643,0.0532005852402173,11,TRUE
"H5R0_01","IMG_0038.JPG",1.5,1.48035117902069,-0.270061537538956,11,TRUE
"H5R0_01","IMG_0051_2.JPG",3,2.85009010308488,-0.324627159044054,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.41101570345227,0.0307607538879766,11,TRUE
"H5R0_01","IMG_0070.JPG",3,2.38539094494127,0.347474851349879,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.00669175850972,0.348330026039307,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,6.56109897033029,0.347820454214995,11,TRUE
"H5R0_01","IMG_0153.JPG",9,10.6444441507724,-0.339297730211849,11,TRUE
"H5R0_01","IMG_0167.JPG",9,8.74975042067556,0.0104445842254315,11,TRUE
"H5R0_01","IMG_0174.JPG",10,8.75344492174355,0.350535039465069,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,10.5972940982962,-0.340288822054146,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.91181407003422,0.052904246529472,11,TRUE
"H5R0_01","IMG_0060.JPG",3,4.080005240835,0.0305894098678393,11,TRUE
"H5R0_01","IMG_0070.JPG",3,2.96198101877273,0.345539341636959,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.76810721660478,0.346389752819298,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,5.40045198496129,0.023916848786546,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,5.05521262416528,-0.332357091398934,11,TRUE
"H5R0_01","IMG_0106.JPG",6,7.24964883254358,-0.320511943940561,11,TRUE
"H5R0_01","IMG_0114.JPG",6,7.19880744264881,0.0225749534409501,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,8.70928364376524,-0.333749298896405,11,TRUE
"H5R0_01","IMG_0174.JPG",10,9.286476319608,0.348582483845669,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,9.96922378664737,0.00230089472600193,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.61215268442505,0.0309466215399931,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.06534185750555,0.350434762623545,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,4.94400852360016,-0.336238233038598,11,TRUE
"H5R0_01","IMG_0106.JPG",6,7.82277481203644,-0.324254762384426,11,TRUE
"H5R0_01","IMG_0121.JPG",6,5.48942072287804,0.358310777621596,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,6.48110123582028,0.349922111781116,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,10.1689385227787,-0.337646698213818,11,TRUE
"H5R0_01","IMG_0153.JPG",9,12.9969065733993,-0.341347890382782,11,TRUE
"H5R0_01","IMG_0167.JPG",9,9.30836520317877,0.010507694198397,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,12.9359899027948,-0.342344970762107,11,TRUE
"H5R0_01","IMG_0228_8.JPG",12,10.0805442633494,0.255805120360019,11,TRUE
"H5R0_01","IMG_0031.JPG",1.5,1.24854831094722,0.317712757705555,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.429239255394,0.0528544476653745,11,TRUE
"H5R0_01","IMG_0070.JPG",3,2.35526998243724,0.345214084822179,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.11858193377416,0.346063695510915,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,3.95825914267952,-0.332044243060432,11,TRUE
"H5R0_01","IMG_0153.JPG",9,9.02820220761305,-0.337090166273315,11,TRUE
"H5R0_01","IMG_0167.JPG",9,8.70249524774389,0.0103766289005472,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,15.8941030085862,0.351698268012175,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,9.9138449337164,0.00229872888958464,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,8.98780788984942,-0.338074809800707,11,TRUE
"H5R0_01","IMG_0212.JPG",12,10.8369565712719,0.00409832190611461,11,TRUE
"H5R0_01","IMG_0031.JPG",1.5,1.33205496920052,0.316286955455213,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.52099369299554,0.0526172523101546,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,4.74137553822642,0.0237871049985458,11,TRUE
"H5R0_01","IMG_0121.JPG",6,6.17489140563453,0.352253533469859,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,7.51054982468806,0.344006678036089,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,7.55277528349879,-0.33193878035077,11,TRUE
"H5R0_01","IMG_0167.JPG",9,8.89645903040635,0.0103300616145993,11,TRUE
"H5R0_01","IMG_0174.JPG",10,10.5402027952174,0.346691498445031,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,16.017899067388,0.350119948697602,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,9.04741818086856,-0.336557628595651,11,TRUE
"H5R0_01","IMG_0212.JPG",12,10.9494870400506,0.00407992983197014,11,TRUE
"H5R0_01","IMG_0031.JPG",1.5,1.34749391094801,0.312973123978121,11,TRUE
"H5R0_01","IMG_0038.JPG",1.5,1.48815784966651,-0.264301881928575,11,TRUE
"H5R0_01","IMG_0051_2.JPG",3,2.81351297872152,-0.317703771674979,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.50039015420581,0.0301047132302622,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,4.81104281177741,0.0235378805018238,11,TRUE
"H5R0_01","IMG_0114.JPG",6,6.77143872754354,0.0222172478142785,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,7.36078327162283,0.340402418870974,11,TRUE
"H5R0_01","IMG_0167.JPG",9,9.01637744478046,0.0102218305201822,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,15.0433393633975,0.346451638997374,11,TRUE
"H5R0_01","IMG_0212.JPG",12,11.0962049920083,0.0040371832068934,11,FALSE
"H5R0_01","IMG_0228_8.JPG",12,11.7438269358817,0.248845896839465,11,FALSE
"H5R0_01","IMG_0031.JPG",1.5,1.16447941500459,0.318466774668794,11,TRUE
"H5R0_01","IMG_0051_2.JPG",3,2.43383312964408,-0.323280459930209,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.13691531775944,0.0306331444786958,11,TRUE
"H5R0_01","IMG_0070.JPG",3,2.24531818180969,0.346033369756736,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,3.76730880386625,-0.332832272454094,11,TRUE
"H5R0_01","IMG_0106.JPG",6,5.83473107248454,-0.320970189627669,11,TRUE
"H5R0_01","IMG_0121.JPG",6,6.04257790128963,0.354681230872694,11,TRUE
"H5R0_01","IMG_0174.JPG",10,11.5481789013351,0.349080862838538,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,20.6697278048973,0.352532941639819,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,9.06058041939278,-0.338877151334848,11,TRUE
"H5R0_01","IMG_0228_8.JPG",12,13.6706312865694,0.253213915459296,11,TRUE
"H5R0_01","IMG_0031.JPG",1.5,1.16570114247714,0.319012523166291,11,TRUE
"H5R0_01","IMG_0051_2.JPG",3,2.54488892280036,-0.323834457519002,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.16759300693099,0.0306856397275024,11,TRUE
"H5R0_01","IMG_0070.JPG",3,2.21162066277327,0.346626358434519,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,3.9078776481045,0.347479444887453,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,6.96857520689743,0.346971117377891,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,8.18663998670128,-0.334799225924557,11,TRUE
"H5R0_01","IMG_0153.JPG",9,10.398562790438,-0.338469204869184,11,TRUE
"H5R0_01","IMG_0174.JPG",10,10.0743366980977,0.349679073928525,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,16.183079433855,0.353137068470375,11,TRUE
"H5R0_01","IMG_0228_8.JPG",12,12.133791871584,0.253647841774061,11,TRUE
"H5R0_01","IMG_0031.JPG",1.5,1.2662479760493,0.315498041276294,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.45563408085988,0.0524860091599479,11,TRUE
"H5R0_01","IMG_0038.JPG",1.5,1.40119529855405,-0.266434142951946,11,TRUE
"H5R0_01","IMG_0070.JPG",3,2.38692158779505,0.342807661766368,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,4.66609585554886,0.023727772850681,11,TRUE
"H5R0_01","IMG_0114.JPG",6,6.68764914337377,0.022396485930993,11,TRUE
"H5R0_01","IMG_0153.JPG",9,9.80084499262238,-0.334740373539844,11,TRUE
"H5R0_01","IMG_0167.JPG",9,9.09634394694954,0.0103042953541314,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,16.0216643020437,0.349246644923653,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,10.4165123562163,0.00228270487885575,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,9.75494994827147,-0.335718153300692,11,TRUE
"H5R0_01","IMG_0031.JPG",1.5,1.5800733859343,0.31857191269414,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.8288547272399,0.0529973760221347,11,TRUE
"H5R0_01","IMG_0051_2.JPG",3,3.36793066308128,-0.323387187136605,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.98353994655238,0.0306432576477194,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.62062097297878,0.346999516761889,11,TRUE
"H5R0_01","IMG_0106.JPG",6,7.47581216757778,-0.321076154125747,11,TRUE
"H5R0_01","IMG_0114.JPG",6,7.24346677476395,0.022614693047858,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,9.16931835305622,-0.334336811334853,11,TRUE
"H5R0_01","IMG_0153.JPG",9,10.9917118314985,-0.338001721415287,11,TRUE
"H5R0_01","IMG_0167.JPG",9,9.29038214604502,0.0104046892546513,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,10.3286085986493,0.00230494508438636,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.29930622908314,0.345269151097771,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,4.14611048619936,-0.331281886587729,11,TRUE
"H5R0_01","IMG_0114.JPG",6,6.59871177847266,0.0225019214546299,11,TRUE
"H5R0_01","IMG_0121.JPG",6,6.04920411039524,0.353029069069526,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,7.30697229590665,0.34476405702591,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,7.53381764900146,-0.332669590169868,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,14.8990935022503,0.350890786910902,11,FALSE
"H5R0_01","IMG_0198.JPG",10.5,9.82332284062675,0.00229345112650158,11,FALSE
"H5R0_01","IMG_0207.JPG",10.5,8.9983105366345,-0.337298607457507,11,FALSE
"H5R0_01","IMG_0212.JPG",12,10.6501305459248,0.00408891237019387,11,FALSE
"H5R0_01","IMG_0228_8.JPG",12,11.5287843650186,0.252034404611983,11,FALSE
"H5R0_01","IMG_0051_2.JPG",3,2.63058796993462,-0.319822750059016,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.31530361068435,0.0303055016447536,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.16682403506487,0.343174819950606,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,4.60912670538044,0.0236948703283105,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,4.03423724812682,-0.329272399289584,11,TRUE
"H5R0_01","IMG_0114.JPG",6,6.60216202409363,0.0223654294604172,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,7.34079707385806,0.342672789674754,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,16.4866310617092,0.348762356085431,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,10.2556672714741,0.00227953952706253,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,9.35397469234417,-0.335252623976946,11,TRUE
"H5R0_01","IMG_0228_8.JPG",12,12.2380254762971,0.250505616123183,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.51140148604109,0.0520861241362202,11,TRUE
"H5R0_01","IMG_0038.JPG",1.5,1.45414973476814,-0.264404211065688,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.44053417871284,0.0301163688011776,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.26655769445767,0.341033108841455,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,4.74556766831696,0.0235469936075787,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,4.20584774980644,-0.327217451448141,11,TRUE
"H5R0_01","IMG_0114.JPG",6,6.71511224865638,0.0222258496137863,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,7.32755338387125,0.340534211673735,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,15.3361874764728,0.346585773862443,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,10.2160782188377,0.00226531320611754,11,TRUE
"H5R0_01","IMG_0212.JPG",12,11.1336862852313,0.00403874627360679,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.3193654618625,0.0526944052342813,11,TRUE
"H5R0_01","IMG_0038.JPG",1.5,1.27177172815983,-0.267492021619961,11,TRUE
"H5R0_01","IMG_0051_2.JPG",3,2.47078800904188,-0.321538475403639,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.09850071620675,0.0304680789387198,11,TRUE
"H5R0_01","IMG_0070.JPG",3,2.17668556290407,0.344168782036454,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,3.86260599621538,0.345015820117471,11,TRUE
"H5R0_01","IMG_0121.JPG",6,5.60761235702787,0.352770044479992,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,6.94102496853211,0.344511096643377,11,TRUE
"H5R0_01","IMG_0167.JPG",9,8.91953069691613,0.0103452086324496,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,16.5181222274574,0.350633331222365,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,10.364068251071,0.00229176837488505,11,TRUE
"H5R0_01","IMG_0031.JPG",1.5,1.28051291583543,0.315757632792337,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.47525868174159,0.0525291946029818,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.38151074436356,0.0303725536066932,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,4.20834669469377,-0.330000925767836,11,TRUE
"H5R0_01","IMG_0106.JPG",6,6.45208383637365,-0.318239751632311,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,7.13326879118839,0.343430964976398,11,TRUE
"H5R0_01","IMG_0153.JPG",9,9.9862582486695,-0.335015797630263,11,TRUE
"H5R0_01","IMG_0183.JPG",10.5,14.9503366779976,0.349534004761646,11,TRUE
"H5R0_01","IMG_0198.JPG",10.5,10.3089257310894,0.00228458308645977,11,TRUE
"H5R0_01","IMG_0212.JPG",12,11.2718235647939,0.00407310185729158,11,FALSE
"H5R0_01","IMG_0228_8.JPG",12,11.6644631018466,0.251059868391793,11,FALSE
"H5R0_01","IMG_0031.JPG",1.5,1.45773143507167,0.318405780058041,11,TRUE
"H5R0_01","IMG_0035.JPG",1.5,1.68348458113546,0.0529697383257966,11,TRUE
"H5R0_01","IMG_0081.JPG",4.5,4.25420000183405,0.346818559363739,11,TRUE
"H5R0_01","IMG_0089_3.JPG",4.5,4.87931578437968,0.0239464561903407,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,8.20172704293909,-0.334162457433586,11,TRUE
"H5R0_01","IMG_0153.JPG",9,9.76856746551151,-0.337825456293513,11,TRUE
"H5R0_01","IMG_0167.JPG",9,8.41546372720592,0.0103992632946567,11,TRUE
"H5R0_01","IMG_0174.JPG",10,8.50127560816674,0.349014004839388,11,TRUE
"H5R0_01","IMG_0207.JPG",10.5,9.73376374675435,-0.338812247609929,11,TRUE
"H5R0_01","IMG_0212.JPG",12,9.97378805346334,0.00410726151782278,11,FALSE
"H5R0_01","IMG_0228_8.JPG",12,9.69105014737687,0.253165418456031,11,FALSE
"H5R0_01","IMG_0035.JPG",1.5,1.78791667826429,0.052944821575742,11,TRUE
"H5R0_01","IMG_0051_2.JPG",3,3.22509264528635,-0.323066502682654,11,TRUE
"H5R0_01","IMG_0060.JPG",3,3.83912613357176,0.0306128704934446,11,TRUE
"H5R0_01","IMG_0070.JPG",3,2.77698993070169,0.345804353912812,11,TRUE
"H5R0_01","IMG_0094.JPG",4.5,4.77441590091331,-0.332611993514479,11,TRUE
"H5R0_01","IMG_0114.JPG",6,6.83441101393215,0.0225922673588394,11,TRUE
"H5R0_01","IMG_0121.JPG",6,5.96921555588069,0.354446491600381,11,TRUE
"H5R0_01","IMG_0131.JPG",7.5,6.95022836798873,0.346148295280129,11,TRUE
"H5R0_01","IMG_0145.JPG",7.5,8.31767041439924,-0.334005268769027,11,TRUE
"H5R0_01","IMG_0212.JPG",12,10.1664397591278,0.00410532947866452,11,FALSE
"H5R0_01","IMG_0228_8.JPG",12,10.0104341154528,0.25304633047007,11,FALSE
"H5R0_03","8_midden.JPG",12,11.6696351803715,-0.00735237444000688,10,TRUE
"H5R0_03","IMG_0407.JPG",1.5,1.6778059996402,0.335004081973741,10,TRUE
"H5R0_03","IMG_0420.JPG",3,3.29133128841344,-0.00271319416991669,10,TRUE
"H5R0_03","IMG_0435.JPG",4.5,4.00598218475928,-0.368273031885039,10,TRUE
"H5R0_03","IMG_0441.JPG",4.5,4.55029582996227,0.00346480709341918,10,TRUE
"H5R0_03","IMG_0446.JPG",4.5,4.87675911342177,0.321843013309889,10,TRUE
"H5R0_03","IMG_0469.JPG",6,6.14954755566271,0.310774794653197,10,TRUE
"H5R0_03","IMG_0528.JPG",9,8.79235245585782,-0.000350816660568311,10,TRUE
"H5R0_03","IMG_0540.JPG",10.5,10.7063303028459,-0.384114563343508,10,TRUE
"H5R0_03","8_links.JPG",12,16.8577654142728,-0.371512345993397,10,FALSE
"H5R0_03","8_midden.JPG",12,11.7658837906088,-0.00736437236959204,10,FALSE
"H5R0_03","9_midden.JPG",13.5,13.516700483239,-0.00324931960929844,10,FALSE
"H5R0_03","IMG_0402.JPG",1.5,1.62077242920811,0.0207286876415159,10,TRUE
"H5R0_03","IMG_0420.JPG",3,3.28160157230035,-0.00271762168008598,10,TRUE
"H5R0_03","IMG_0424.JPG",3,3.2902789475427,0.311223437864323,10,TRUE
"H5R0_03","IMG_0459.JPG",6,6.07309979607836,-0.306794650041605,10,TRUE
"H5R0_03","IMG_0469.JPG",6,5.4941400710451,0.311281930699316,10,TRUE
"H5R0_03","IMG_0540.JPG",10.5,14.3898443627895,-0.384741378465784,10,TRUE
"H5R0_03","8_links.JPG",12,13.8728531587237,-0.37014195014751,10,TRUE
"H5R0_03","9_midden.JPG",13.5,13.9075455781476,-0.00323733385931579,10,FALSE
"H5R0_03","IMG_0420.JPG",3,3.16556635021663,-0.00270759720175774,10,TRUE
"H5R0_03","IMG_0435.JPG",4.5,4.00048974392403,-0.367513332319075,10,TRUE
"H5R0_03","IMG_0441.JPG",4.5,4.41295881720982,0.00345765964514813,10,TRUE
"H5R0_03","IMG_0459.JPG",6,5.5332325550593,-0.305662978056833,10,TRUE
"H5R0_03","IMG_0464.JPG",6,6.01176461475366,0.00182376047987796,10,TRUE
"H5R0_03","IMG_0484.JPG",7.5,7.31003360357133,0.00252677310839531,10,TRUE
"H5R0_03","IMG_0540.JPG",10.5,11.9896214576572,-0.383322184749945,10,TRUE
"H5R0_03","8_links.JPG",12,15.0798010301733,-0.37089523308694,10,TRUE
"H5R0_03","IMG_0407.JPG",1.5,1.68039900640188,0.334993378726659,10,TRUE
"H5R0_03","IMG_0415.JPG",3,3.12441100282537,-0.366153684312339,10,TRUE
"H5R0_03","IMG_0420.JPG",3,3.36799317913234,-0.00271310748444286,10,TRUE
"H5R0_03","IMG_0424.JPG",3,3.44143506022484,0.310706469848673,10,TRUE
"H5R0_03","IMG_0441.JPG",4.5,4.64133430250928,0.00346469639421159,10,TRUE
"H5R0_03","IMG_0464.JPG",6,6.23612572139089,0.00182747204960021,10,TRUE
"H5R0_03","IMG_0528.JPG",9,8.910749744856,-0.000350805452115636,10,TRUE
"H5R0_03","IMG_0540.JPG",10.5,13.0926839209049,-0.384102291036093,10,TRUE
"H5R0_03","9_midden.JPG",13.5,13.7216336971897,-0.00322739895929821,10,FALSE
"H5R0_03","IMG_0398.JPG",1.5,1.56135645535553,-0.333791392437411,10,TRUE
"H5R0_03","IMG_0415.JPG",3,2.94153380255202,-0.364288641912773,10,TRUE
"H5R0_03","IMG_0441.JPG",4.5,4.62016307403382,0.00344704859779801,10,TRUE
"H5R0_03","IMG_0446.JPG",4.5,4.98272769083719,0.320193441605472,10,TRUE
"H5R0_03","IMG_0464.JPG",6,6.23084013091461,0.00181816362802054,10,TRUE
"H5R0_03","IMG_0469.JPG",6,6.297828453726,0.309181951911533,10,TRUE
"H5R0_03","IMG_0540.JPG",10.5,10.751650966114,-0.382145825515616,10,TRUE
"H5R0_03","IMG_0549.JPG",10.5,10.7781904020277,-0.00543300889744944,10,TRUE
"H5R0_03","8_midden.JPG",12,11.6082981185074,-0.00724964573257253,10,TRUE
"H5R0_03","IMG_0398.JPG",1.5,1.43159722643213,-0.330823197312012,10,TRUE
"H5R0_03","IMG_0415.JPG",3,2.72214487192921,-0.36104925409253,10,TRUE
"H5R0_03","IMG_0420.JPG",3,3.08932739178036,-0.00267528492952527,10,TRUE
"H5R0_03","IMG_0435.JPG",4.5,3.76875561127764,-0.363127454377096,10,TRUE
"H5R0_03","IMG_0459.JPG",6,5.18372368335154,-0.302015217839047,10,TRUE
"H5R0_03","IMG_0484.JPG",7.5,7.13113089874191,0.00249661877801886,10,TRUE
"H5R0_03","IMG_0528.JPG",9,8.57103793355162,-0.000345914986642331,10,TRUE
"H5R0_03","IMG_0549.JPG",10.5,10.4309617540272,-0.00538469659554165,10,TRUE
